artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
Brndnlx,Rather Be,0.348,0.941,-15.162,0.893,0.0417,0.124,0.504,119.926,152.06,0
M Theory,Oakland Mississippi,0.87,0.61,-2.819,0.135,0.0399,0.0747,0.798,95.979,174.27,0
Fatty StillKountin,Purge,0.721,0.825,-6.487,0.0147,0.177,0.0919,0.727,120.018,208.47,0
A New Orchestra,Play on Words,0.116,0.443,-18.821,0.981,0.0494,0.0799,0.557,220.437,163.35,0
Kandi,Don't Think I'm Not - Radio Edit,0.63,0.856,-7.982,0.0754,0.0475,0.043,0.403,133.999,230.23,0
Baby Sleep Lullaby Academy,Have a Nice Dream,0.0047,0.164,-28.306,0.986,0.0461,0.0992,0.0672,82.332,213.87,0
Dat Boi T,Life In Da Slow Lane,0.939,0.666,-5.723,0.178,0.304,0.0811,0.516,136.011,225.96,0
MixxGod,Crucifix,0.683,0.768,-10.286,0.00256,0.0664,0.109,0.401,133.948,243.6,0
Baby Sleep Lullaby Academy,Quiet Moments,0.0154,0.2,-25.911,0.993,0.0426,0.098,0.0678,62.937,245.57,0
Gonzales,Boomerang 2005,0.571,0.963,-7.646,0.0281,0.136,0.133,0.625,107.996,204.45,0
Little Milton,Angel of Mercy,0.505,0.598,-13.073,0.643,0.0583,0.296,0.846,166.75,249.17,0
Ralphy Davis,Intro,0.0486,0.553,-24.399,0.469,0.403,0.224,0.429,102.499,25.82,0
Seattle Marimba Quartet,Danse,0.0228,0.476,-28.835,0.99,0.0526,0.0739,0.175,92.314,329.29,0
cglizzay,Livin & Winning,0.391,0.796,-13.09,0.303,0.485,0.127,0.523,121.971,157.44,0
Paulina Rubio,Mío,0.881,0.718,-6.147,0.125,0.0308,0.0981,0.728,120.102,226.03,0
John Van Ness,Rest the of the Night,0.571,0.394,-9.6,0.00684,0.0377,0.286,0.307,167.98,234.06,0
Peekaboo,Saturday Night - 140 BPM,0.993,0.655,-4.438,0.000506,0.0422,0.05,0.968,140.024,263.42,0
Tse E2 X Tse Vic,Top 3,0.642,0.739,-7.364,0.556,0.367,0.482,0.45,97.615,110.71,0
JES,Imagination - Kaskade Club Remix,0.887,0.696,-6.815,0.00154,0.0386,0.0757,0.612,130.006,132.92,0
This Day Will Tell,The Chase,0.961,0.289,-4.353,0.000389,0.141,0.26,0.364,159.957,218.85,0
John P. Kee,Happy - Live,0.669,0.315,-15.952,0.048,0.0833,0.142,0.647,103.084,264.87,0
Berg Corey,Your Heart Like Ice,0.149,0.687,-25.86,0.806,0.0346,0.106,0.364,112.994,208.14,0
Hurracane,Kill 'em All,0.729,0.519,-8.782,0.0184,0.335,0.181,0.092,126.806,234.33,0
Sagi Rei,Freed From Desire,0.423,0.621,-8.544,0.791,0.0456,0.087,0.696,109.961,203.56,0
Alei Islah,Shake That Ass,0.326,0.93,-8.915,0.00603,0.732,0.254,0.489,135.11,122.88,0
Doble Filo,Que Tú Te Crees (feat. Pepito),0.656,0.658,-4.821,0.413,0.192,0.388,0.629,94.924,298.09,0
Chain Station,Higher and Higher - Live,0.405,0.61,-14.807,0.508,0.0315,0.0875,0.933,112.397,312.0,0
Los Pericos,Nada que perder,0.92,0.552,-6.363,0.337,0.0593,0.812,0.952,142.539,263.4,0
The Matt Eckberg Band,Be Again,0.838,0.36,-4.898,1.17e-05,0.0536,0.215,0.796,135.028,223.89,0
N!que,Intro,0.622,0.734,-12.552,0.0848,0.455,0.108,0.601,92.798,111.71,0
La Clave Con Swing,Entre Mis Manos,0.706,0.817,-7.632,0.332,0.0392,0.162,0.947,124.03,319.5,0
Baby Dayliner,Funeral Dirge,0.411,0.514,-11.542,0.779,0.0314,0.134,0.326,124.959,217.23,0
Joey Tapz,Hip Hop Fanatic,0.58,0.436,-11.887,0.369,0.461,0.151,0.562,178.03,178.33,0
TCB Bounce Beat Kings,Freak Nik - Live,0.652,0.421,-13.295,0.749,0.299,0.681,0.65,170.987,176.18,0
2 Times,Stone,0.904,0.49,-6.705,0.0135,0.534,0.364,0.507,173.784,217.98,0
The Phillips Family,Home,0.705,0.568,-5.199,0.509,0.0279,0.157,0.951,177.922,137.25,0
Optimist Prime,"Peppermint River, Pt. 3",0.494,0.584,-12.265,0.478,0.0262,0.125,0.214,76.979,101.03,0
Nick Howard,Don't Wanna Go Home,0.914,0.791,-4.53,0.0965,0.0507,0.193,0.958,144.031,181.55,0
Mase,Puff's Intro,0.488,0.629,-13.778,0.0251,0.0737,0.235,0.946,84.423,100.68,0
QUARRY,WHITETRASH - Phedee remix,0.931,0.572,-5.346,0.0995,0.32,0.241,0.73,77.585,165.58,0
Relaxing Music Therapy,Whispers,0.148,0.178,-22.189,0.957,0.0417,0.0909,0.038,113.673,211.85,0
Kevin Johansen,Desde Que Te Perdí,0.47,0.648,-13.652,0.686,0.0676,0.126,0.635,90.054,230.41,0
Yung Smoody,Ha,0.543,0.718,-9.297,0.165,0.499,0.236,0.532,85.614,170.82,0
Fear Nuttin Band,Pon Di Block,0.833,0.539,-5.122,0.0432,0.0621,0.117,0.472,85.905,264.99,0
Bustem,Man on the Moon,0.464,0.48,-10.35,0.118,0.247,0.108,0.328,76.141,230.45,0
TCB Bounce Beat Kings,Halo - Live,0.922,0.372,-6.072,0.564,0.318,0.377,0.362,91.15,123.38,0
M.Simile,New Year,0.491,0.811,-9.762,0.644,0.369,0.441,0.559,137.973,184.35,0
Lil' Kim,Money Talks (feat. Andrea Marti),0.75,0.688,-5.764,0.207,0.318,0.325,0.849,84.89,306.69,0
Five Or Six,Concoction,0.438,0.256,-12.652,0.786,0.0534,0.491,0.0777,100.167,399.29,0
Stephen Ashbrook,Kansas City,0.318,0.756,-12.464,0.735,0.0447,0.0974,0.38,118.878,211.09,0
Johnny Rivers,Memphis,0.875,0.558,-5.375,0.553,0.0763,0.615,0.525,91.861,194.87,0
Rvssian,Privado,0.543,0.744,-6.198,0.0113,0.155,0.113,0.333,127.001,260.0,0
Jonathan Calhoun,Everyday,0.169,0.661,-12.147,0.733,0.0339,0.174,0.243,92.936,239.2,0
Swagger,The Setup,0.567,0.785,-7.706,0.612,0.169,0.121,0.48,124.995,166.42,0
Cooper Glass,Fall,0.674,0.825,-5.449,0.607,0.279,0.148,0.568,88.015,188.18,0
E.TEE,TARGET,0.822,0.919,-5.816,0.187,0.287,0.151,0.887,115.903,147.48,0
Cameron Nelson,Denim,0.332,0.813,-9.728,0.654,0.0997,0.112,0.549,107.876,248.34,0
Cibelle,The Gun and the Knife,0.182,0.482,-15.394,0.868,0.0341,0.186,0.28,133.647,272.73,0
Red Feather Band,Past Time Cumbia,0.824,0.664,-8.931,0.214,0.0458,0.0857,0.482,111.557,365.75,0
Good Morning Jazz Cafe,Swing Gentle,0.0227,0.497,-31.084,0.807,0.0451,0.101,0.0749,173.759,132.41,0
Excoriate Four,Shameful Libations,0.624,0.78,-16.633,0.263,0.153,0.152,0.67,108.991,162.35,0
The Joy Formidable,Liana,0.821,0.56,-5.873,0.0016,0.027,0.0819,0.461,107.023,339.65,0
ColdWater,GRASSHOPPER,0.847,0.378,-5.924,0.105,0.0536,0.102,0.17,85.772,180.94,0
Conjecture City,Realism,0.464,0.518,-18.801,0.00126,0.034,0.118,0.972,143.039,118.38,0
Conjunto Arroyero,Arráncame La Vida,0.813,0.808,-4.324,0.289,0.0458,0.334,0.83,123.079,174.58,0
Los Falcons,Son Mis Ojos,0.57,0.49,-10.083,0.00392,0.0299,0.355,0.817,77.825,179.24,0
Drew Cooper,Last Call Love,0.755,0.689,-5.323,0.031,0.0262,0.146,0.478,120.037,218.49,0
Paris Street,Spanish Song,0.323,0.749,-10.621,0.885,0.0362,0.101,0.347,118.277,156.97,0
Diega Reeda,Visual,0.152,0.827,-18.347,0.984,0.0599,0.0988,0.657,125.935,198.1,0
Five Or Six,Shifting,0.00195,0.126,-24.251,0.929,0.0494,0.111,0.0319,98.521,176.75,0
Red Lion Mello,No Winz,0.8,0.704,-6.418,0.459,0.335,0.186,0.201,94.962,184.61,0
Joe Russo's Almost Dead,Scarlet Begonias -> - Live 2015-12-12,0.597,0.386,-14.661,0.404,0.0537,0.401,0.782,156.193,678.97,0
Jason Alexander,Talk To Me,0.279,0.225,-12.492,0.82,0.0348,0.1,0.219,86.923,156.47,0
Ensemble P.J. Rhinegould,Charming Roses,0.111,0.124,-19.756,0.994,0.0365,0.992,0.0347,84.192,585.16,0
Monoswezi,Matatya,0.483,0.735,-13.187,0.21,0.0872,0.0871,0.618,98.734,375.59,0
Trae Tha Truth,I'm Known to Get Fly - S.L.A.B.ed,0.798,0.863,-5.763,0.208,0.156,0.0464,0.859,81.215,312.81,0
Vv Drip,Like the Movies,0.592,0.669,-7.019,0.859,0.0896,0.12,0.897,149.846,153.04,0
Miguel Bosé,Buona Notte Fiorellino,0.465,0.521,-12.334,0.607,0.0371,0.452,0.829,77.992,99.67,0
Blue Rodeo,One Light Left In Heaven,0.189,0.518,-12.911,0.733,0.029,0.0938,0.257,139.784,352.24,0
Doctor Dubstep,Second Vaccination,0.8,0.681,-10.156,0.00176,0.0464,0.109,0.378,128.007,199.88,0
Mikie Campro,Sign Right Here,0.334,0.854,-9.799,0.402,0.0483,0.0864,0.511,133.966,247.45,0
The Grates,4 4's,0.881,0.4,-5.559,0.255,0.302,0.403,0.808,187.984,183.04,0
Yusa,Candao Cerrao,0.853,0.798,-4.455,0.66,0.143,0.175,0.679,99.971,210.95,0
Drew Cooper,White Horse,0.881,0.678,-4.02,0.195,0.0462,0.072,0.518,142.003,211.67,0
Trae Tha Truth,All You Hoes - S.L.A.B.ed,0.837,0.778,-3.449,0.141,0.0674,0.15,0.565,117.298,348.2,0
Drinking Water,Anticipation,0.459,0.589,-13.685,0.00304,0.0318,0.191,0.889,127.405,288.07,0
Lor Dae,How,0.664,0.793,-3.616,0.312,0.0796,0.0823,0.137,140.046,246.88,0
The Czechaholics,Roaring Mountains Polka,0.44,0.556,-8.254,0.408,0.0269,0.363,0.966,112.788,199.04,0
C.P Da BabyDon,Duffel Bag,0.765,0.811,-5.263,0.0482,0.242,0.535,0.474,138.006,347.77,0
Yung Smoody,Big,0.497,0.656,-9.19,0.128,0.678,0.131,0.46,152.935,149.16,0
Carlos Y Jose,La Cantinera,0.402,0.607,-6.871,0.47,0.0721,0.0921,0.892,191.886,195.11,0
Mz Blue,Im a Vibe,0.55,0.844,-7.461,0.000159,0.229,0.113,0.805,163.968,194.63,0
Piano Dreamland,Wildflower,0.0925,0.644,-20.945,0.983,0.0344,0.111,0.296,104.636,147.11,0
TrealOrTreally,Family Of G'z,0.575,0.773,-3.54,0.1,0.459,0.11,0.359,176.006,226.04,0
Paris Street,The Shadow of Lists,0.5,0.641,-13.4,0.779,0.0304,0.0912,0.431,132.005,209.74,0
Ron Reeser,Everything,0.724,0.728,-8.287,0.00449,0.0608,0.297,0.724,130.035,236.32,0
Rare Essence,R.E. Get Busy One Time,0.882,0.563,-5.414,0.0247,0.199,0.211,0.702,181.141,65.29,0
Poco,Down On The River Again,0.379,0.655,-18.329,0.0792,0.027,0.0504,0.713,88.969,220.11,0
The Modest Pleasures,Tangoing with George,0.275,0.18,-23.312,0.798,0.0466,0.245,0.0376,71.264,59.07,0
Deadly Shadow,Snatch,0.863,0.633,-7.566,0.0296,0.047,0.104,0.942,138.207,132.06,0
竹星合唱團,愛我的土地,0.598,0.443,-6.943,0.0394,0.0525,0.119,0.54,110.926,189.25,0
John T. Wurzer,River of Love,0.441,0.511,-10.776,0.773,0.0464,0.2,0.511,73.009,262.61,0
Harsh Armadillo,She Gone,0.873,0.366,-4.772,0.0187,0.0837,0.18,0.731,76.918,174.17,0
Swishahouse,Country Star,0.704,0.725,-3.749,0.091,0.161,0.44,0.375,72.238,246.83,0
GC Classics,Free,0.589,0.72,-8.726,0.00245,0.0619,0.0755,0.592,167.965,231.47,0
Moby,This Wild Darkness - Maor Levi Remix,0.622,0.62,-6.331,0.00627,0.0408,0.121,0.0831,127.994,408.69,0
Josh Swish,Grape,0.0599,0.737,-22.688,0.00833,0.0725,0.101,0.0531,100.009,329.9,0
Grupo Nuevo Convoy,Hector Angulo (En Vivo),0.842,0.749,-5.652,0.257,0.146,0.108,0.957,156.364,193.38,0
Living Water,"Jesus, What a Wonderful Name",0.581,0.373,-6.571,0.13,0.0405,0.0664,0.34,103.377,193.72,0
Taylor Dayne,There Is No Heart That Won't Heal,0.433,0.552,-8.114,0.178,0.0264,0.0866,0.249,96.841,317.84,0
GOE,Look Around,0.457,0.912,-5.725,0.00506,0.279,0.224,0.202,137.106,82.39,0
TCB Bounce Beat Kings,2005 Chiggy Bum - Live,0.871,0.414,-6.005,0.741,0.175,0.365,0.719,140.483,214.01,0
Wizz Havin,Water Running,0.794,0.508,-4.902,0.0224,0.333,0.0919,0.541,86.502,100.47,0
HXE,Hot Body,0.492,0.842,-4.893,0.136,0.451,0.113,0.54,153.061,138.41,0
Paris Street,The Lone Sailor Ponders His Fate,0.273,0.514,-14.814,0.913,0.0256,0.11,0.0482,96.52,226.82,0
Harsh Armadillo,Standby,0.707,0.595,-8.553,0.271,0.221,0.0371,0.61,97.26,225.11,0
Shirley Bassey,The Liquidator,0.821,0.414,-6.142,0.614,0.0836,0.318,0.374,125.268,140.13,0
Rare Essence,DJ Rico Interlude,0.674,0.0,-10.661,0.404,0.0,0.245,0.0,0.0,13.72,0
Faye Adams,Happiness to My Soul,0.384,0.414,-10.8,0.942,0.0864,0.0967,0.553,90.345,157.15,0
Kitten Music Therapy,Sunny American,0.00109,0.138,-32.868,0.854,0.0463,0.112,0.054,140.323,178.19,0
Jr. Melancon and The Come Down Playboys,Hicks Wagon Wheel,0.991,0.541,-7.753,0.00702,0.0403,0.0618,0.977,99.572,153.72,0
Christian Rafael,Come and Get It,0.426,0.718,-11.039,0.116,0.0805,0.0788,0.229,139.956,201.32,0
Nh-Dmoney,Shark bait,0.863,0.586,-5.676,0.343,0.287,0.268,0.827,89.611,177.17,0
Beneath,Worst Eastern,0.68,0.479,-8.354,0.0312,0.032,0.51,0.321,74.982,163.3,0
Mo Bandz,Struggles,0.471,0.797,-18.223,5.55e-06,0.0634,0.111,0.662,129.992,238.26,0
LeNaSa,This Pain,0.363,0.589,-12.966,0.383,0.267,0.0613,0.782,78.184,211.63,0
Foreigner,I Want to Know What Love Is,0.472,0.477,-10.036,0.195,0.0277,0.131,0.424,81.204,304.79,0
steezy elite,Hate In The Air,0.487,0.738,-12.788,0.123,0.343,0.225,0.384,148.329,170.82,0
Rare Essence,"Clap, If It's Good",0.851,0.804,-5.459,0.326,0.249,0.322,0.716,147.955,129.63,0
Clay Fulton & The Lost Forty,Call My Bluff,0.724,0.49,-9.51,0.0817,0.0308,0.142,0.919,160.132,256.13,0
Kt Foreign,Skit 4,0.447,0.0,-16.611,0.856,0.0,0.624,0.0,0.0,12.28,0
The Kitchen,All My Life,0.663,0.529,-12.923,0.0122,0.0378,0.0773,0.734,116.298,250.65,0
Prince Poodie,Let Me Know,0.532,0.747,-7.426,0.0752,0.251,0.106,0.768,137.092,121.79,0
Bharlie,You,0.512,0.663,-12.691,0.36,0.247,0.0959,0.476,144.004,135.1,0
Poco,Blue And Gray,0.341,0.488,-15.352,0.00722,0.0257,0.141,0.211,75.956,279.27,0
Corey Nielsen,High-Pitched Dirt,0.742,0.496,-5.939,0.042,0.0297,0.296,0.337,92.877,128.04,0
Outside Broadcast Recordings,Rain Fills the Barrell,0.999,0.147,-17.368,0.883,0.0515,0.939,1e-05,137.168,158.08,0
The Frank Capricorns,Jiggling at His Belly,0.119,0.153,-26.921,0.802,0.0504,0.094,0.0332,79.276,105.88,0
The Sound Of Urchin,Scary Skull Eyes,0.781,0.727,-5.387,0.00693,0.0301,0.069,0.75,103.045,227.93,0
Tim Soucy,Surface Fish,0.32,0.373,-15.13,0.338,0.0345,0.101,0.221,100.072,155.63,0
Lonely Drifter Karen,Carousel Horses,0.319,0.662,-8.009,0.451,0.0263,0.266,0.419,78.821,173.12,0
Kunai Chrome,Fiore II,0.405,0.966,-8.02,0.262,0.0721,0.0845,0.488,118.827,117.19,0
Nonc Nu & Da Wild Matous,Grand Isle Beach,0.59,0.601,-10.194,0.0787,0.0422,0.126,0.473,89.187,302.42,0
The Pack a.d.,Bone Handle,0.633,0.476,-6.884,0.415,0.0354,0.0864,0.174,81.038,233.56,0
Dangling Chords,Sizzling Bleach,0.56,0.349,-8.003,0.0228,0.0346,0.19,0.437,119.974,157.54,0
Greg Wicks,Cold and Dark,0.124,0.243,-20.738,0.865,0.0368,0.143,0.0374,103.419,161.42,0
Infinite Nylon,Wisdom,0.177,0.619,-13.037,0.88,0.0666,0.109,0.182,111.633,165.1,0
Ocean Sounds,Ocean For Baby,0.903,0.156,-39.31,0.86,0.048,0.968,1e-05,133.418,98.08,0
La Movida,Te Voy A Dejar Ir,0.75,0.311,-3.774,0.432,0.0385,0.161,0.426,80.889,237.1,0
Hail The Sun,Mental Knife,0.923,0.385,-3.872,0.00021,0.073,0.677,0.378,149.85,196.64,0
N!que,Demo Tape,0.491,0.615,-14.336,0.0962,0.459,0.122,0.6,148.005,237.69,0
Mila Marcil,Party With Me,0.804,0.75,-15.651,0.0659,0.131,0.225,0.691,130.08,103.36,0
Berg Corey,See You On the Big Planet,0.17,0.649,-25.204,0.812,0.0299,0.11,0.367,108.007,217.78,0
The Dave Brubeck Quartet,Georgia on My Mind - Remastered,0.0283,0.602,-24.476,0.875,0.0393,0.0716,0.0992,62.388,399.09,0
Bam StaxkAlot,White Boy,0.621,0.71,-10.034,0.0209,0.152,0.304,0.753,81.479,156.5,0
Slumm Prince,Thinking About You,0.491,0.803,-8.168,0.642,0.152,0.149,0.532,99.968,204.22,0
ASMR Rain Sounds,Pitter Patter Creates Puddles,0.994,0.243,-17.158,0.935,0.101,0.188,0.0169,140.634,118.92,0
The Sweetsers,Stranger,0.12,0.412,-21.254,0.975,0.0463,0.0822,0.42,107.852,171.91,0
The Homestead Act,Give It a Shot,0.306,0.315,-30.379,0.945,0.0361,0.16,0.0178,117.848,32.1,0
A Rich,Easy,0.571,0.76,-10.219,0.247,0.434,0.113,0.85,81.969,166.84,0
Rasheed,Screwd Up in Tejas,0.902,0.759,-1.582,0.0506,0.235,0.271,0.698,92.513,152.89,0
The Czechaholics,Shiner Song Polka,0.437,0.606,-10.525,0.674,0.0282,0.258,0.976,111.61,175.68,0
Gilles Peterson's Havana Cultura Band,Lágrimas De Soledad (No Existen Palabras) [feat. Danay Suárez],0.588,0.682,-8.829,0.961,0.0635,0.0997,0.696,149.617,260.73,0
Manic Vertex,Missing Microchip,0.782,0.442,-9.179,0.0716,0.0349,0.275,0.654,67.496,71.16,0
Piano Deep Relax,Sleep and Relax,0.0038,0.629,-30.275,0.982,0.287,0.0842,0.797,133.512,132.58,0
Ray Smith,Did It My Way (feat. Devunta & Mia Gonzalez),0.78,0.842,-3.714,0.191,0.125,0.0626,0.662,131.049,190.68,0
Berg Corey,Hate You Love You,0.113,0.733,-26.023,0.848,0.0358,0.108,0.329,116.065,202.76,0
Greg Wicks,Theme J,0.0288,0.606,-21.909,0.994,0.0556,0.111,0.4,91.931,24.7,0
Gummibär,Bubble Up (Club Mix),0.822,0.837,-6.383,0.00308,0.0601,0.126,0.966,132.016,272.73,0
Volatile,Introlude,0.942,0.538,-6.851,0.347,0.36,0.334,0.35,80.236,172.53,0
Damn Librarians,My Dad the Spaceship,0.624,0.541,-12.225,0.0188,0.0439,0.0567,0.35,110.167,277.05,0
Prong,Inheritance,0.937,0.285,-5.183,9.88e-06,0.161,0.0434,0.38,129.156,131.51,0
Finessed,Diamonds,0.585,0.706,-6.962,0.031,0.0844,0.11,0.578,119.991,196.46,0
Aborted,Gloom and the Art of Tribulation,0.941,0.324,-5.562,2.67e-05,0.14,0.33,0.154,149.796,278.43,0
Paris Street,Out-Takes from the Night Before (Everybody Laughs),0.596,0.365,-10.822,0.956,0.0316,0.106,0.318,151.031,198.01,0
John Kee,I Worship Thee,0.559,0.123,-14.725,0.54,0.0596,0.145,0.256,179.784,312.07,0
Grupo Nuevo Convoy,Alfredo (En Vivo),0.702,0.748,-6.773,0.161,0.136,0.257,0.869,117.891,250.82,0
Relaxing Music Therapy,Natural Relief,0.225,0.279,-21.151,0.837,0.0402,0.11,0.151,79.72,212.98,0
Work Music,High Class Offices,0.122,0.805,-23.834,0.856,0.0634,0.0996,0.35,62.043,139.41,0
Ruff Maab,Wire Ya Jaw Fast,0.389,0.945,-21.821,0.0185,0.379,0.108,0.801,116.147,129.55,0
Titobeats,Crazy,0.144,0.768,-18.61,0.000941,0.393,0.104,0.334,82.493,180.43,0
Somethin’ To Lean To,Tint N Bang (feat. Lil’ Keke),0.495,0.603,-6.233,0.0568,0.0364,0.218,0.113,107.714,514.03,0
Double Rainbow,Can't Believe It,0.62,0.843,-5.604,0.321,0.0475,0.151,0.868,124.01,223.26,0
竹星合唱團,新娘新娘水噹噹,0.516,0.49,-6.888,0.107,0.0283,0.157,0.352,112.033,214.0,0
Korey Mickie,We Declare Victory,0.881,0.363,-3.781,0.0169,0.464,0.409,0.431,78.919,669.31,0
Sounds of Nature Caribbean Rain Factory,Watching the Rain from the Lake Boathouse,0.187,0.0753,-29.614,0.0,0.0517,0.352,0.0394,81.877,60.56,0
Galleon,Money & Work,0.651,0.726,-6.936,0.0411,0.0461,0.173,0.811,119.437,263.24,0
Trey Songz,Ordinary (feat. Jeezy),0.396,0.787,-7.738,0.0718,0.0552,0.191,0.135,127.004,212.35,0
Kingdsmith,Karate Kid,0.634,0.606,-10.759,0.11,0.168,0.126,0.211,99.354,93.6,0
City Wakes,Life Hangs,0.478,0.078,-23.271,0.737,0.0597,0.363,0.0373,172.217,92.14,0
Convergence Zone,Rock and Roll Misery,0.597,0.697,-12.731,0.296,0.0341,0.214,0.674,124.324,162.27,0
Dickie Goodman,Buchanan And Goodman On Trial,0.862,0.498,-5.882,0.461,0.499,0.269,0.596,91.048,139.79,0
Juicethegod,I Know,0.705,0.823,-5.902,0.027,0.198,0.142,0.585,118.94,129.15,0
Clay Fulton & The Lost Forty,Ballad In Drop D,0.436,0.716,-11.916,0.602,0.0284,0.106,0.341,120.119,276.71,0
April Start,I Don't Wanna Know,0.489,0.68,-7.9,8.47e-05,0.0293,0.245,0.43,119.972,208.41,0
Glory,Now or Never,0.719,0.508,-7.143,0.689,0.286,0.583,0.628,80.701,169.46,0
Dogs Music Therapy,Snoozing Pups,0.362,0.235,-12.792,0.916,0.0447,0.138,0.0323,128.069,114.78,0
Sounds of Nature Caribbean Rain Factory,Morning Relaxation Rain,0.218,0.222,-29.005,0.0,0.0449,0.373,0.0494,87.932,62.42,0
Outside Broadcast Recordings,Rains,0.99,0.158,-20.927,0.0691,0.0808,0.497,0.00694,108.253,248.28,0
Divine KaHiL,The Color Therapy - Original Mix,0.109,0.074,-21.614,0.841,0.0402,0.0994,0.031,80.218,194.8,0
Dreco Street,Skeletons,0.597,0.553,-11.246,0.00917,0.335,0.365,0.751,107.175,162.91,0
Dopeboy Ra,Gamblin' House - ReMastered 2021,0.528,0.779,-9.538,0.0649,0.242,0.411,0.115,123.112,164.7,0
Rasheed,As the World Turn,0.77,0.767,-8.233,0.0348,0.0421,0.26,0.809,147.992,269.32,0
The Platelets,Mountain Song,0.698,0.502,-7.583,0.347,0.0534,0.0811,0.768,170.016,279.96,0
Distinto Nivel,Ahí Amor,0.58,0.411,-6.451,0.363,0.0454,0.242,0.363,180.33,216.0,0
Yom,Interlude 3,0.52,0.659,-10.255,0.763,0.939,0.625,0.359,90.661,78.89,0
T00M3R,Stay Awake,0.517,0.679,-9.645,0.435,0.0382,0.16,0.0759,129.988,180.7,0
The Kitchen,Can You Feel It,0.811,0.399,-12.669,0.178,0.104,0.0663,0.607,112.951,282.96,0
Jaydakay,Gsr,0.676,0.494,-8.714,0.541,0.882,0.102,0.57,175.251,122.07,0
El Gran Combo De Puerto Rico,Mi Gorda Bonita,0.771,0.633,-3.775,0.409,0.0601,0.0382,0.962,99.988,320.51,0
Ice Beatz,Ride,0.615,0.655,-12.922,0.000984,0.0471,0.139,0.208,153.025,125.62,0
陳韋同,心願,0.802,0.681,-5.883,0.0272,0.0262,0.33,0.852,99.97,140.68,0
Alisa,Don't Wanna,0.267,0.689,-12.489,0.753,0.0567,0.0814,0.437,117.537,262.83,0
Andrae Crouch,I'll Be Thinking of You,0.539,0.373,-10.04,0.584,0.0416,0.132,0.516,78.223,310.33,0
Mighty Clouds Of Joy,He's Able - Single Version,0.175,0.384,-16.265,0.506,0.0344,0.121,0.457,121.828,200.76,0
slimdadon,The Difference Between Me And Yall,0.707,0.61,-4.685,0.75,0.41,0.172,0.733,128.543,288.26,0
Neddyboylive,Wildchild,0.703,0.693,-6.765,0.0425,0.234,0.185,0.607,89.75,160.63,0
Billy Joe Royal,It Keeps Right On Hurtin',0.428,0.72,-10.512,0.512,0.0304,0.12,0.744,113.017,180.39,0
Emmet Trill,What Would You Do For A Rack? (WWYDFAR?),0.58,0.813,-6.484,0.000898,0.0629,0.123,0.574,132.993,211.66,0
Los Ilegales del Bravo,EL MARRANON,0.508,0.912,-9.663,0.429,0.195,0.174,0.965,105.449,147.12,0
Enuff Z'Nuff,New Thing,0.884,0.373,-7.707,0.00409,0.0421,0.329,0.28,130.099,257.92,0
Sammy Davis Jr.,Come Back to Me - Remastered,0.569,0.404,-11.207,0.433,0.544,0.641,0.575,81.732,249.09,0
Greene Reveal,Top Gun,0.513,0.606,-7.027,0.35,0.0312,0.136,0.207,120.033,226.26,0
Blayne Clower,Gone,0.253,0.384,-13.378,0.788,0.0335,0.36,0.196,110.041,257.02,0
Slumm Prince,Make Me,0.471,0.822,-11.085,0.0249,0.304,0.155,0.703,126.069,202.14,0
The Heart Creative,Interlude (Live),0.623,0.616,-11.733,0.968,0.48,0.343,0.546,101.725,106.55,0
Kevin Roth,"Row, Row, Row Your Boat",0.303,0.276,-21.44,0.965,0.0371,0.616,0.116,78.827,94.52,0
Paris Street,"Your Arms, I Guess",0.314,0.509,-13.09,0.76,0.0327,0.107,0.333,157.113,150.05,0
Divine KaHiL,The Complete Relaxer - Original Mix,0.139,0.216,-24.922,0.000929,0.04,0.112,0.0493,90.835,213.35,0
Mark Mac,Taylor Made,0.666,0.503,-5.392,0.507,0.12,0.345,0.366,80.031,249.6,0
Swishahouse,Body Rock,0.721,0.771,-4.535,0.016,0.258,0.395,0.331,144.492,238.49,0
Travis,Something Anything,0.815,0.538,-5.574,0.129,0.0726,0.325,0.785,114.578,141.72,0
Black Da Runna,Fucking With Me,0.529,0.491,-9.502,0.000363,0.357,0.379,0.22,86.537,199.09,0
Jean-Luc Ponty,Bowing Bowing,0.666,0.38,-9.794,0.0475,0.0308,0.0771,0.736,164.327,293.33,0
Lil-C Super Ceezy,Trenches,0.599,0.714,-9.437,0.379,0.385,0.584,0.7,130.194,193.58,0
Life In Your Way,My Devotion,0.885,0.303,-5.302,0.000797,0.0815,0.442,0.623,128.436,168.24,0
Migo Lee,AnyArm,0.659,0.696,-6.771,0.0273,0.312,0.0907,0.446,129.903,118.68,0
Yantz,Where I'm From (feat. Villain Brothers),0.625,0.831,-7.059,0.00538,0.148,0.151,0.206,80.008,265.49,0
"Sounds Of Nature : Thunderstorm, Rain",Water and Rainfall,0.776,0.161,-28.338,0.546,0.0725,0.387,0.0214,109.58,69.38,0
Rocher,Used Me,0.0969,0.463,-16.824,0.749,0.0399,0.799,0.506,75.956,213.08,0
La Fiebre,Eres Mi Primer Amor,0.607,0.495,-5.527,0.17,0.0255,0.0552,0.763,104.834,211.97,0
Rohmon,Hood Stories,0.566,0.587,-7.702,0.1,0.445,0.0784,0.131,76.303,245.57,0
